joint_pos, joint_vel_desired, joint_vel_filtered, current_time
0.000163072,0.0683491,8.70493e-05,2.136
0.000163417,0.0685697,8.67489e-05,2.14
0.000163763,0.0687905,8.65819e-05,2.144
0.000164108,0.0690115,8.6489e-05,2.148
0.000164454,0.0692327,8.64374e-05,2.152
0.000164454,0.0694541,4.80592e-05,2.156
0.000164454,0.0696758,2.67209e-05,2.16
0.000164799,0.0698976,5.32063e-05,2.164
0.000164799,0.0701197,2.95827e-05,2.168
0.00016549,0.070342,9.3147e-05,2.172
0.000165836,0.0705645,9.01393e-05,2.176
0.000166527,0.0707872,0.000126816,2.18
0.000166872,0.07101,0.000108859,2.184
0.000167218,0.0712331,9.88754e-05,2.188
0.000167909,0.0714565,0.000131674,2.192
0.000167909,0.07168,7.32106e-05,2.196
0.000168254,0.0719037,7.90546e-05,2.2
0.000168254,0.0721276,4.39544e-05,2.204
0.0001686,0.0723517,6.27881e-05,2.208
0.0001686,0.072576,3.49102e-05,2.212
0.000168945,0.0728005,5.77596e-05,2.216
0.000169291,0.0730252,7.04638e-05,2.22
0.000169636,0.0732502,7.75274e-05,2.224
0.000169982,0.0734753,8.14548e-05,2.228
0.000170327,0.0737006,8.36384e-05,2.232
0.000171018,0.0739261,0.000123202,2.236
0.000171364,0.0741518,0.00010685,2.24
0.000171709,0.0743777,9.7758e-05,2.244
0.0001724,0.0746038,0.000131052,2.248
0.000173091,0.0748301,0.000149564,2.252
0.000173782,0.0750565,0.000159857,2.256
0.000174473,0.0752832,0.000165579,2.26
0.000175164,0.0755101,0.000168761,2.264
0.000175509,0.0757371,0.000132181,2.268
0.000175855,0.0759643,0.000111842,2.272
0.0001762,0.0761918,0.000100534,2.276
0.000176546,0.0764194,9.42462e-05,2.28
0.000176891,0.0766472,9.07504e-05,2.284
0.000177928,0.0768752,0.000165506,2.288
0.000177928,0.0771034,9.20212e-05,2.292
0.000178273,0.0773317,8.95133e-05,2.296
0.000178964,0.0775603,0.000126468,2.3
0.000179655,0.077789,0.000147015,2.304
0.000180346,0.0780179,0.00015844,2.308
0.000181383,0.078247,0.000203141,2.312
0.000181383,0.0784763,0.000112946,2.316
0.000181728,0.0787058,0.000101148,2.32
0.000182074,0.0789354,9.45876e-05,2.324
0.000182419,0.0791652,9.09402e-05,2.328
0.000182419,0.0793952,5.05628e-05,2.332
0.000182419,0.0796254,2.81129e-05,2.336
0.000182419,0.0798558,1.56308e-05,2.34
0.000182419,0.0800863,8.69071e-06,2.344
0.000182765,0.080317,4.31815e-05,2.348
0.00018311,0.0805479,6.23585e-05,2.352
0.00018311,0.0807789,3.46713e-05,2.356
0.000183456,0.0810102,5.76268e-05,2.36
0.000184147,0.0812416,0.000108739,2.364
0.000183801,0.0814731,2.21096e-05,2.368
0.000183456,0.0817049,-2.60565e-05,2.372
0.000184147,0.0819368,6.22116e-05,2.376
0.000185183,0.0821689,0.000149638,2.38
0.000185183,0.0824011,8.31988e-05,2.384
0.000185529,0.0826336,8.46081e-05,2.388
0.000185874,0.0828661,8.53916e-05,2.392
0.000186565,0.0830989,0.000124177,2.396
0.000186911,0.0833318,0.000107392,2.4
0.000187947,0.0835649,0.000174758,2.404
0.000187947,0.0837982,9.71657e-05,2.408
0.000188984,0.0840316,0.000169073,2.412
0.000188984,0.0842652,9.40044e-05,2.416
0.000189329,0.0844989,9.0616e-05,2.42
0.000189675,0.0847328,8.8732e-05,2.424
0.00019002,0.0849669,8.76845e-05,2.428
0.000190366,0.0852011,8.71021e-05,2.432
0.000190711,0.0854355,8.67783e-05,2.436
0.000191057,0.0856701,8.65982e-05,2.44
0.000191402,0.0859048,8.64981e-05,2.444
0.000191748,0.0861396,8.64425e-05,2.448
0.000192439,0.0863746,0.000124761,2.452
0.000191748,0.0866098,-7.33189e-06,2.456
0.000192439,0.0868451,7.26225e-05,2.46
0.000192784,0.0870806,7.87276e-05,2.464
0.00019313,0.0873163,8.21221e-05,2.468
0.00019313,0.0875521,4.56599e-05,2.472
0.000193475,0.087788,6.37364e-05,2.476
0.000193821,0.0880241,7.37869e-05,2.48
0.000193821,0.0882603,4.10255e-05,2.484
0.000194166,0.0884967,6.11597e-05,2.488
0.000194511,0.0887333,7.23543e-05,2.492
0.000194857,0.08897,7.85785e-05,2.496
0.000195202,0.0892068,8.20392e-05,2.5
0.000195548,0.0894438,8.39633e-05,2.504
0.000195893,0.0896809,8.50331e-05,2.508
0.000196239,0.0899182,8.56279e-05,2.512
0.000196584,0.0901556,8.59586e-05,2.516
0.00019693,0.0903932,8.61425e-05,2.52
0.000197275,0.0906309,8.62447e-05,2.524
0.000197621,0.0908688,8.63016e-05,2.528
0.000197966,0.0911068,8.63332e-05,2.532
0.000198312,0.0913449,8.63508e-05,2.536
0.000199003,0.0915832,0.00012471,2.54
0.000199348,0.0918216,0.000107688,2.544
0.000199694,0.0920601,9.82242e-05,2.548
0.000200039,0.0922988,9.29622e-05,2.552
0.000200385,0.0925377,9.00365e-05,2.556
0.00020073,0.0927766,8.84098e-05,2.56
0.000201767,0.0930157,0.000164204,2.564
0.000201767,0.093255,9.12976e-05,2.568
0.000202458,0.0934944,0.000127461,2.572
0.000203149,0.0937339,0.000147567,2.576
0.000204185,0.0939735,0.000197096,2.58
0.000204185,0.0942133,0.000109585,2.584
0.000204531,0.0944532,9.92789e-05,2.588
0.000205222,0.0946932,0.000131898,2.592
0.000205567,0.0949334,0.000111685,2.596
0.000205913,0.0951737,0.000100446,2.6
0.000206258,0.0954141,9.41977e-05,2.604
0.000206604,0.0956547,9.07234e-05,2.608
0.000206949,0.0958953,8.87917e-05,2.612
0.000207295,0.0961362,8.77177e-05,2.616
0.000207295,0.0963771,4.8771e-05,2.62
0.000208331,0.0966181,0.000142165,2.624
0.000208677,0.0968593,0.000117393,2.628
0.000209368,0.0971006,0.00014197,2.632
0.00021075,0.0973421,0.000232333,2.636
0.000211441,0.0975836,0.000205876,2.64
0.000211441,0.0978253,0.000114467,2.644
0.000212132,0.0980671,0.000140343,2.648
0.000212477,0.098309,0.00011638,2.652
0.000212477,0.098551,6.47073e-05,2.656
0.000212823,0.0987932,7.43268e-05,2.66
0.000213168,0.0990354,7.96752e-05,2.664
0.000213513,0.0992778,8.26489e-05,2.668
0.000213859,0.0995203,8.43023e-05,2.672
0.000214204,0.0997629,8.52216e-05,2.676
0.000215241,0.100006,0.000162432,2.68
0.000215241,0.100249,9.0312e-05,2.684
0.000215586,0.100491,8.8563e-05,2.688
0.000216277,0.100735,0.00012594,2.692
0.000216623,0.100978,0.000108372,2.696
0.000216968,0.101221,9.86044e-05,2.7
0.000217659,0.101464,0.000131523,2.704
0.00021835,0.101708,0.000149826,2.708
0.000219387,0.101952,0.000198352,2.712
0.000219387,0.102195,0.000110284,2.716
0.000220423,0.102439,0.000176366,2.72
0.000220423,0.102683,9.80596e-05,2.724
0.000220769,0.102927,9.28707e-05,2.728
0.000220769,0.103171,5.16361e-05,2.732
0.000221114,0.103416,6.70592e-05,2.736
0.00022146,0.10366,7.56344e-05,2.74
0.000221805,0.103904,8.04022e-05,2.744
0.000222151,0.104149,8.30532e-05,2.748
0.000222496,0.104394,8.45271e-05,2.752
0.000222842,0.104638,8.53466e-05,2.756
0.000223187,0.104883,8.58022e-05,2.76
0.000224224,0.105128,0.000162755,2.764
0.000223533,0.105373,1.37925e-05,2.768
0.000224915,0.105618,0.000161067,2.772
0.000224569,0.105864,5.12036e-05,2.776
0.000224915,0.106109,6.68187e-05,2.78
0.000224915,0.106355,3.71512e-05,2.784
0.00022526,0.1066,5.90056e-05,2.788
0.000225606,0.106846,7.11566e-05,2.792
0.000225951,0.107091,7.79126e-05,2.796
0.000226988,0.107337,0.000158368,2.8
0.000226988,0.107583,8.80526e-05,2.804
0.000227333,0.107829,8.73067e-05,2.808
0.000228024,0.108075,0.000125242,2.812
0.00022837,0.108322,0.000107984,2.816
0.000228715,0.108568,9.83885e-05,2.82
0.000229061,0.108814,9.30535e-05,2.824
0.000229406,0.109061,9.00873e-05,2.828
0.000229752,0.109307,8.8438e-05,2.832
0.000230097,0.109554,8.75211e-05,2.836
0.000230443,0.109801,8.70112e-05,2.84
0.000230788,0.110047,8.67278e-05,2.844
0.000231134,0.110294,8.65701e-05,2.848
0.000231134,0.110541,4.8133e-05,2.852
0.000231479,0.110788,6.51115e-05,2.856
0.000231825,0.111035,7.45515e-05,2.86
0.00023217,0.111283,7.98001e-05,2.864
0.000232516,0.11153,8.27184e-05,2.868
0.000232861,0.111777,8.43409e-05,2.872
0.000233206,0.112025,8.52431e-05,2.876
0.000233552,0.112272,8.57447e-05,2.88
0.000233552,0.11252,4.7674e-05,2.884
0.000233897,0.112768,6.48563e-05,2.888
0.000234243,0.113015,7.44096e-05,2.892
0.000234588,0.113263,7.97212e-05,2.896
0.000234934,0.113511,8.26745e-05,2.9
0.00023597,0.113759,0.000161016,2.904
0.000236316,0.114007,0.000127874,2.908
0.000236661,0.114255,0.000109448,2.912
0.000237352,0.114503,0.000137552,2.916
0.000237698,0.114752,0.000114828,2.92
0.000238389,0.115,0.000140544,2.924
0.000238734,0.115248,0.000116492,2.928
0.000239425,0.115497,0.000141468,2.932
0.000240462,0.115745,0.000193705,2.936
0.000241498,0.115994,0.000222749,2.94
0.000242535,0.116243,0.000238897,2.944
0.000243226,0.116491,0.000209526,2.948
0.000244608,0.11674,0.000269894,2.952
0.000244608,0.116989,0.000150061,2.956
0.000244953,0.117238,0.000121784,2.96
0.000244953,0.117487,6.77117e-05,2.964
0.00024599,0.117736,0.000152696,2.968
0.000245644,0.117985,4.65496e-05,2.972
0.00024599,0.118234,6.42311e-05,2.976
0.000246335,0.118484,7.4062e-05,2.98
0.00024599,0.118733,2.82896e-06,2.984
0.000246681,0.118982,7.82719e-05,2.988
0.000247026,0.119232,8.18687e-05,2.992
0.000247026,0.119481,4.5519e-05,2.996
0.000247372,0.119731,6.36581e-05,3
0.000248408,0.11998,0.000150442,3.004
0.000248063,0.12023,4.52965e-05,3.008
0.000248408,0.12048,6.35344e-05,3.012
0.000248754,0.120729,7.36746e-05,3.016
0.000249099,0.120979,7.93126e-05,3.02
0.000249445,0.121229,8.24473e-05,3.024
0.000249445,0.121479,4.58407e-05,3.028
0.000250136,0.121729,0.000102186,3.032
0.000250136,0.121979,5.68157e-05,3.036
0.000250481,0.122229,6.9939e-05,3.04
0.000251172,0.122479,0.000115585,3.044
0.000251863,0.122729,0.000140964,3.048
0.000252209,0.122979,0.000116726,3.052
0.000252554,0.12323,0.000103249,3.056
0.000252899,0.12348,9.5756e-05,3.06
0.00025359,0.12373,0.000129939,3.064
0.000253936,0.123981,0.000110596,3.068
0.000254281,0.124231,9.98408e-05,3.072
0.000254627,0.124482,9.3861e-05,3.076
0.000254972,0.124732,9.05362e-05,3.08
0.000255318,0.124983,8.86876e-05,3.084
0.000256009,0.125233,0.000126009,3.088
0.000256354,0.125484,0.000108411,3.092
0.000257045,0.125734,0.000136975,3.096
0.000257736,0.125985,0.000152857,3.1
0.000258082,0.126236,0.000123338,3.104
0.000258427,0.126487,0.000106926,3.108
0.000258773,0.126737,9.78001e-05,3.112
0.000259118,0.126988,9.27264e-05,3.116
0.000259464,0.127239,8.99054e-05,3.12
0.000259464,0.12749,4.99874e-05,3.124
0.000259809,0.127741,6.61425e-05,3.128
0.000260155,0.127992,7.51247e-05,3.132
0.0002605,0.128243,8.01189e-05,3.136
0.000260846,0.128494,8.28956e-05,3.14
0.000261191,0.128745,8.44395e-05,3.144
0.000261191,0.128996,4.69483e-05,3.148
0.000261537,0.129247,6.44528e-05,3.152
0.000261882,0.129498,7.41853e-05,3.156
0.000262228,0.12975,7.95965e-05,3.16
0.000262573,0.130001,8.26052e-05,3.164
0.000262919,0.130252,8.4278e-05,3.168
0.000263264,0.130503,8.52081e-05,3.172
0.000263264,0.130755,4.73757e-05,3.176
0.00026361,0.131006,6.46904e-05,3.18
0.000263955,0.131257,7.43174e-05,3.184
0.000264301,0.131509,7.967e-05,3.188
0.000264646,0.13176,8.2646e-05,3.192
0.000264992,0.132011,8.43007e-05,3.196
0.000265337,0.132263,8.52207e-05,3.2
0.000266028,0.132514,0.000124082,3.204
0.000266719,0.132766,0.000145688,3.208
0.000267065,0.133017,0.000119352,3.212
0.00026741,0.133269,0.000104709,3.216
0.000267756,0.13352,9.65679e-05,3.22
0.000268101,0.133772,9.20413e-05,3.224
0.000268792,0.134023,0.000127874,3.228
0.000269138,0.134275,0.000109447,3.232
0.000269483,0.134526,9.92023e-05,3.236
0.000269829,0.134778,9.3506e-05,3.24
0.000270174,0.135029,9.03388e-05,3.244
0.000270865,0.135281,0.000126927,3.248
0.000271211,0.135532,0.000108921,3.252
0.000271556,0.135784,9.89097e-05,3.256
0.000271556,0.136036,5.49938e-05,3.26
0.000271901,0.136287,6.89261e-05,3.264
0.000272247,0.136539,7.66724e-05,3.268
0.000272592,0.136791,8.09794e-05,3.272
0.000272592,0.137042,4.50245e-05,3.276
0.000272938,0.137294,6.33831e-05,3.28
0.000273283,0.137545,7.35905e-05,3.284
0.000273974,0.137797,0.000117615,3.288
0.00027432,0.138049,0.000103744,3.292
0.000274665,0.1383,9.6031e-05,3.296
0.000275011,0.138552,9.17427e-05,3.3
0.000275356,0.138804,8.93585e-05,3.304
0.000275702,0.139055,8.80328e-05,3.308
0.000275702,0.139307,4.89462e-05,3.312
0.000276047,0.139559,6.55636e-05,3.316
0.000276393,0.13981,7.48029e-05,3.32
0.000276738,0.140062,7.99399e-05,3.324
0.000277084,0.140314,8.27961e-05,3.328
0.000277429,0.140565,8.43841e-05,3.332
0.000277775,0.140817,8.52671e-05,3.336
0.000278466,0.141068,0.000124108,3.34
0.000279157,0.14132,0.000145703,3.344
0.000279848,0.141572,0.00015771,3.348
0.000280539,0.141823,0.000164386,3.352
0.000281575,0.142075,0.000206447,3.356
0.000282266,0.142327,0.000191484,3.36
0.000283303,0.142578,0.000221513,3.364
0.000283648,0.14283,0.000161511,3.368
0.000284339,0.143081,0.000166499,3.372
0.000284685,0.143333,0.000130923,3.376
0.000285376,0.143584,0.000149492,3.38
0.000285721,0.143836,0.000121467,3.384
0.000286412,0.144087,0.000144235,3.388
0.000287103,0.144339,0.000156894,3.392
0.000287794,0.14459,0.000163932,3.396
0.000288485,0.144842,0.000167845,3.4
0.000288831,0.145093,0.000131671,3.404
0.000289176,0.145345,0.000111559,3.408
0.000289522,0.145596,0.000100376,3.412
0.000290213,0.145847,0.000132508,3.416
0.000290558,0.146099,0.000112024,3.42
0.000290904,0.14635,0.000100635,3.424
0.000291594,0.146601,0.000132652,3.428
0.00029194,0.146853,0.000112104,3.432
0.000292285,0.147104,0.000100679,3.436
0.000292631,0.147355,9.43272e-05,3.44
0.000292976,0.147606,9.07955e-05,3.444
0.000293322,0.147857,8.88318e-05,3.448
0.000293667,0.148109,8.774e-05,3.452
0.000294013,0.14836,8.71329e-05,3.456
0.000294358,0.148611,8.67954e-05,3.46
0.000294358,0.148862,4.82583e-05,3.464
0.000294704,0.149113,6.51811e-05,3.468
0.000295049,0.149364,7.45902e-05,3.472
0.00029574,0.149615,0.000118171,3.476
0.000296086,0.149866,0.000104053,3.48
0.000296777,0.150117,0.000134552,3.484
0.000297122,0.150368,0.000113161,3.488
0.000297468,0.150619,0.000101267,3.492
0.000298159,0.150869,0.000133003,3.496
0.000298504,0.15112,0.000112299,3.5
0.000299195,0.151371,0.000139137,3.504
0.000299886,0.151622,0.000154059,3.508
0.000300232,0.151872,0.000124007,3.512
0.000300923,0.152123,0.000145647,3.516
0.000301959,0.152374,0.000196028,3.52
0.00030265,0.152624,0.000185691,3.524
0.000303687,0.152875,0.000218293,3.528
0.000304723,0.153125,0.000236419,3.532
0.00030576,0.153376,0.000246498,3.536
0.000306451,0.153626,0.000213752,3.54
0.000307487,0.153876,0.000233894,3.544
0.000308178,0.154127,0.000206744,3.548
0.000308869,0.154377,0.000191649,3.552
0.000309215,0.154627,0.000144906,3.556
0.000309906,0.154877,0.000157267,3.56
0.000309906,0.155128,8.74404e-05,3.564
0.000310596,0.155378,0.000125316,3.568
0.000310596,0.155628,6.96756e-05,3.572
0.000310942,0.155878,7.70892e-05,3.576
0.000311287,0.156128,8.12111e-05,3.58
0.000311287,0.156377,4.51534e-05,3.584
0.000311978,0.156627,0.000101804,3.588
0.000312324,0.156877,9.49527e-05,3.592
0.000312669,0.157127,9.11432e-05,3.596
0.00031336,0.157376,0.000127375,3.6
0.000313706,0.157626,0.00010917,3.604
0.000314051,0.157876,9.90479e-05,3.608
0.000314742,0.158125,0.00013177,3.612
0.000315088,0.158375,0.000111613,3.616
0.000315779,0.158624,0.000138756,3.62
0.000316124,0.158873,0.000115498,3.624
0.000316815,0.159123,0.000140916,3.628
0.000317506,0.159372,0.000155048,3.632
0.000318197,0.159621,0.000162906,3.636
0.000318888,0.15987,0.000167275,3.64
0.000319579,0.160119,0.000169704,3.644
0.00032027,0.160368,0.000171054,3.648
0.000320616,0.160617,0.000133456,3.652
0.000320961,0.160866,0.000112551,3.656
0.000321652,0.161115,0.000139277,3.66
0.000321998,0.161363,0.000115788,3.664
0.000322343,0.161612,0.000102727,3.668
0.00032338,0.161861,0.000172165,3.672
0.000324071,0.162109,0.000172423,3.676
0.000324762,0.162358,0.000172566,3.68
0.000325453,0.162606,0.000172646,3.684
0.000326835,0.162854,0.000249389,3.688
0.000327871,0.163103,0.000253709,3.692
0.000328908,0.163351,0.000256111,3.696
0.000329944,0.163599,0.000257446,3.7
0.00033098,0.163847,0.000258189,3.704
0.000331671,0.164095,0.000220252,3.708
0.000332362,0.164343,0.000199159,3.712
0.000332708,0.164591,0.000149082,3.716
0.000333053,0.164838,0.000121239,3.72
0.000333399,0.165086,0.000105758,3.724
0.000333744,0.165333,9.71512e-05,3.728
0.00033409,0.165581,9.23656e-05,3.732
0.000334781,0.165828,0.000128054,3.736
0.000335126,0.166076,0.000109548,3.74
0.000335817,0.166323,0.000137608,3.744
0.000336854,0.16657,0.000191558,3.748
0.000337545,0.166817,0.000183205,3.752
0.000338236,0.167064,0.000178561,3.756
0.000338581,0.167311,0.00013763,3.76
0.000339272,0.167558,0.000153221,3.764
0.000339963,0.167805,0.00016189,3.768
0.000340654,0.168052,0.00016671,3.772
0.000341345,0.168298,0.00016939,3.776
0.000342382,0.168545,0.000209229,3.78
0.000343073,0.168791,0.00019303,3.784
0.000343764,0.169038,0.000184024,3.788
0.000344455,0.169284,0.000179016,3.792
0.000345146,0.16953,0.000176232,3.796
0.000346182,0.169776,0.000213034,3.8
0.000346528,0.170022,0.000156796,3.804
0.000347219,0.170268,0.000163878,3.808
0.000348255,0.170514,0.000206165,3.812
0.000348946,0.170759,0.000191327,3.816
0.000349637,0.171005,0.000183077,3.82
0.000350328,0.171251,0.00017849,3.824
0.000351364,0.171496,0.000214289,3.828
0.000352055,0.171741,0.000195844,3.832
0.000352746,0.171987,0.000185588,3.836
0.000353437,0.172232,0.000179886,3.84
0.000354474,0.172477,0.000215065,3.844
0.000355165,0.172722,0.000196275,3.848
0.000355856,0.172967,0.000185828,3.852
0.000356892,0.173211,0.000218369,3.856
0.000357583,0.173456,0.000198112,3.86
0.000358274,0.173701,0.000186849,3.864
0.000358965,0.173945,0.000180587,3.868
0.000359656,0.174189,0.000177106,3.872
0.000360693,0.174434,0.000213519,3.876
0.000361038,0.174678,0.000157066,3.88
0.000361729,0.174922,0.000164028,3.884
0.000362075,0.175166,0.000129549,3.888
0.00036242,0.17541,0.000110379,3.892
0.000362766,0.175653,9.97201e-05,3.896
0.000363111,0.175897,9.37939e-05,3.9
0.000363457,0.17614,9.04989e-05,3.904
0.000363802,0.176384,8.86669e-05,3.908
0.000364148,0.176627,8.76483e-05,3.912
0.000364148,0.17687,4.87325e-05,3.916
0.000364493,0.177113,6.54448e-05,3.92
0.000365184,0.177356,0.000113086,3.924
0.00036553,0.177599,0.000101226,3.928
0.000365875,0.177842,9.46309e-05,3.932
0.000366221,0.178084,9.09643e-05,3.936
0.000366566,0.178327,8.89257e-05,3.94
0.000366912,0.178569,8.77922e-05,3.944
0.000367603,0.178811,0.000125511,3.948
0.000367948,0.179054,0.000108134,3.952
0.000368639,0.179296,0.000136821,3.956
0.000368984,0.179537,0.000114422,3.96
0.00036933,0.179779,0.000101968,3.964
0.000370021,0.180021,0.000133393,3.968
0.000370712,0.180262,0.000150866,3.972
0.000371403,0.180504,0.00016058,3.976
0.000371748,0.180745,0.000127632,3.98
0.000372094,0.180986,0.000109313,3.984
0.000372439,0.181227,9.91275e-05,3.988
0.00037313,0.181468,0.000131814,3.992
0.000373821,0.181709,0.000149988,3.996
0.000374512,0.18195,0.000160092,4
0.000375203,0.18219,0.00016571,4.004
0.000375549,0.182431,0.000130484,4.008
0.00037624,0.182671,0.000149248,4.012
0.000376585,0.182911,0.000121332,4.016
0.000377276,0.183151,0.000144159,4.02
0.000377622,0.183391,0.000118502,4.024
0.000377967,0.183631,0.000104237,4.028
0.000378658,0.183871,0.000134655,4.032
0.000379004,0.18411,0.000113217,4.036
0.000379695,0.184349,0.000139648,4.04
0.00038004,0.184589,0.000115994,4.044
0.000380386,0.184828,0.000102842,4.048
0.000380731,0.185067,9.55297e-05,4.052
0.000381077,0.185306,9.1464e-05,4.056
0.000381422,0.185544,8.92035e-05,4.06
0.000382113,0.185783,0.000126296,4.064
0.000382459,0.186021,0.00010857,4.068
0.000382804,0.18626,9.87145e-05,4.072
0.000383495,0.186498,0.000131584,4.076
0.000384532,0.186736,0.000188209,4.08
0.000385223,0.186974,0.000181343,4.084
0.000386605,0.187211,0.000254225,4.088
0.00038695,0.187449,0.000179699,4.092
0.000387641,0.187686,0.000176611,4.096
0.000388332,0.187924,0.000174895,4.1
0.000388677,0.188161,0.000135591,4.104
0.000389023,0.188398,0.000113738,4.108
0.000389368,0.188635,0.000101588,4.112
0.000389368,0.188871,5.64829e-05,4.116
0.000389714,0.189108,6.9754e-05,4.12
0.000389714,0.189344,3.87832e-05,4.124
0.000390059,0.189581,5.9913e-05,4.128
0.000390405,0.189817,7.16611e-05,4.132
0.00039075,0.190053,7.81931e-05,4.136
0.000391096,0.190288,8.18249e-05,4.14
0.000391441,0.190524,8.38441e-05,4.144
0.000391787,0.19076,8.49669e-05,4.148
0.000392132,0.190995,8.55911e-05,4.152
0.000392478,0.19123,8.59382e-05,4.156
0.000392823,0.191465,8.61311e-05,4.16
0.000393169,0.1917,8.62384e-05,4.164
0.000393514,0.191935,8.62981e-05,4.168
0.000394205,0.192169,0.000124681,4.172
0.000394896,0.192404,0.000146022,4.176
0.000395587,0.192638,0.000157887,4.18
0.000395933,0.192872,0.000126135,4.184
0.000396278,0.193106,0.00010848,4.188
0.000396969,0.19334,0.000137014,4.192
0.000396624,0.193574,3.78303e-05,4.196
0.000397315,0.193807,9.77327e-05,4.2
0.00039766,0.19404,9.26889e-05,4.204
0.000398006,0.194273,8.98845e-05,4.208
0.000398006,0.194506,4.99758e-05,4.212
0.000398351,0.194739,6.61361e-05,4.216
0.000398697,0.194972,7.51212e-05,4.22
0.000399042,0.195204,8.01169e-05,4.224
0.000399388,0.195437,8.28945e-05,4.228
0.000400079,0.195669,0.000122788,4.232
0.000399733,0.195901,2.99208e-05,4.236
0.000400079,0.196133,5.49855e-05,4.24
0.000400424,0.196364,6.89214e-05,4.244
0.00040077,0.196596,7.66698e-05,4.248
0.000400424,0.196827,4.27892e-06,4.252
0.000401806,0.197058,0.000155777,4.256
0.000402152,0.197289,0.000124962,4.26
0.000402152,0.19752,6.94786e-05,4.264
0.000402152,0.19775,3.86301e-05,4.268
0.000402497,0.197981,5.98279e-05,4.272
0.000402843,0.198211,7.16138e-05,4.276
0.000403188,0.198441,7.81668e-05,4.28
0.000403188,0.198671,4.34607e-05,4.284
0.000403534,0.198901,6.25137e-05,4.288
0.000403188,0.19913,-3.59191e-06,4.292
0.000403534,0.19936,3.63524e-05,4.296
0.000404225,0.199589,9.6911e-05,4.3
0.00040457,0.199818,9.2232e-05,4.304
0.000404225,0.200047,1.29315e-05,4.308
0.000404916,0.200275,8.38889e-05,4.312
0.000405261,0.200504,8.49918e-05,4.316
0.000404916,0.200732,8.9059e-06,4.32
0.000405607,0.20096,8.16507e-05,4.324
0.000406298,0.201188,0.000122097,4.328
0.000405952,0.201416,2.95363e-05,4.332
0.000406298,0.201643,5.47717e-05,4.336
0.000405952,0.20187,-7.89644e-06,4.34
0.000406643,0.202098,7.23086e-05,4.344
0.000406989,0.202324,7.85531e-05,4.348
0.000407679,0.202551,0.000120375,4.352
0.000407679,0.202778,6.69282e-05,4.356
0.000407679,0.203004,3.72121e-05,4.36
0.000408025,0.20323,5.90394e-05,4.364
0.00040837,0.203456,7.11754e-05,4.368
0.000408716,0.203682,7.79231e-05,4.372
0.000409752,0.203908,0.000158374,4.376
0.000409752,0.204133,8.80558e-05,4.38
0.000410789,0.204358,0.000164008,4.384
0.000410789,0.204583,9.11882e-05,4.388
0.000411134,0.204808,8.90502e-05,4.392
0.000412862,0.205033,0.000241259,4.396
0.000413553,0.205257,0.000210839,4.4
0.000413898,0.205482,0.000155576,4.404
0.000414589,0.205706,0.000163199,4.408
0.00041528,0.205929,0.000167438,4.412
0.000415971,0.206153,0.000169794,4.416
0.000415971,0.206377,9.44057e-05,4.42
0.000417008,0.2066,0.000167538,4.424
0.000417699,0.206823,0.00016985,4.428
0.00041839,0.207046,0.000171136,4.432
0.000418735,0.207268,0.000133501,4.436
0.000419426,0.207491,0.000150926,4.44
0.000420117,0.207713,0.000160614,4.444
0.000420463,0.207935,0.000127651,4.448
0.000420808,0.208157,0.000109323,4.452
0.000420808,0.208378,6.07838e-05,4.456
0.000420463,0.2086,-4.55374e-06,4.46
0.000421154,0.208821,7.41671e-05,4.464
0.000421154,0.209042,4.12369e-05,4.468
0.000421499,0.209263,6.12772e-05,4.472
0.000421499,0.209483,3.40701e-05,4.476
0.000421845,0.209703,5.72925e-05,4.48
0.000421845,0.209923,3.18546e-05,4.484
0.00042219,0.210143,5.60607e-05,4.488
0.000422536,0.210363,6.95193e-05,4.492
0.000422881,0.210583,7.70022e-05,4.496
0.000423227,0.210802,8.11627e-05,4.5
0.000423572,0.211021,8.3476e-05,4.504
0.000423918,0.21124,8.47622e-05,4.508
0.000424263,0.211458,8.54773e-05,4.512
0.000424609,0.211677,8.58749e-05,4.516
0.000424954,0.211895,8.60959e-05,4.52
0.0004253,0.212113,8.62189e-05,4.524
0.000426336,0.21233,0.000162986,4.528
0.000426682,0.212548,0.00012897,4.532
0.000426682,0.212765,7.17072e-05,4.536
0.000427027,0.212982,7.82187e-05,4.54
0.000427372,0.213199,8.18391e-05,4.544
0.000427718,0.213416,8.38521e-05,4.548
0.000428063,0.213632,8.49713e-05,4.552
0.000428409,0.213848,8.55935e-05,4.556
0.000428754,0.214064,8.59395e-05,4.56
0.0004291,0.21428,8.61319e-05,4.564
0.000429445,0.214495,8.62388e-05,4.568
0.000429791,0.214711,8.62983e-05,4.572
0.000430136,0.214926,8.63314e-05,4.576
0.000430482,0.21514,8.63498e-05,4.58
0.000430827,0.215355,8.636e-05,4.584
0.000431864,0.215569,0.000163065,4.588
0.000431864,0.215783,9.0664e-05,4.592
0.0004329,0.215997,0.000165458,4.596
0.0004329,0.216211,9.19945e-05,4.6
0.000433246,0.216424,8.94984e-05,4.604
0.000433591,0.216637,8.81106e-05,4.608
0.000434628,0.21685,0.000164038,4.612
0.000434628,0.217063,9.12052e-05,4.616
0.000434973,0.217275,8.90596e-05,4.62
0.000435319,0.217487,8.78666e-05,4.624
0.000435664,0.217699,8.72034e-05,4.628
0.00043601,0.217911,8.68346e-05,4.632
0.000436355,0.218123,8.66295e-05,4.636
0.000436701,0.218334,8.65155e-05,4.64
